x,y,z
527.0764,-185.1923,-5
526.7147,-184.3804,-5
526.3594,-183.5659,-5
526.0106,-182.7489,-5
525.6687,-181.929,-5
525.3338,-181.1064,-5
525.0061,-180.2808,-5
524.6861,-179.4522,-5
524.3737,-178.6206,-5
524.0694,-177.7857,-5
523.7734,-176.9475,-5
523.4858,-176.106,-5
523.2069,-175.261,-5
522.9371,-174.4125,-5
522.6764,-173.5603,-5
522.4251,-172.7044,-5
522.1836,-171.8446,-5
521.952,-170.981,-5
521.7305,-170.1133,-5
521.5194,-169.2415,-5
521.319,-168.3656,-5
521.1295,-167.4853,-5
520.9511,-166.6007,-5
520.784,-165.7116,-5
520.6286,-164.818,-5
520.4848,-163.9198,-5
520.3515,-163.0176,-5
520.2262,-162.1124,-5
520.1067,-161.2052,-5
519.9907,-160.2971,-5
519.8758,-159.389,-5
519.7598,-158.482,-5
519.6404,-157.577,-5
519.5151,-156.6752,-5
519.3819,-155.7774,-5
519.2382,-154.8847,-5
519.0819,-153.9982,-5
518.9106,-153.1188,-5
518.7221,-152.2476,-5
518.5139,-151.3855,-5
518.2838,-150.5336,-5
518.0295,-149.6929,-5
517.7487,-148.8644,-5
517.4391,-148.0491,-5
517.0984,-147.248,-5
516.7242,-146.4621,-5
516.3143,-145.6925,-5
515.8691,-144.9389,-5
515.3918,-144.1998,-5
514.886,-143.4736,-5
514.355,-142.7585,-5
513.8025,-142.053,-5
513.2319,-141.3555,-5
512.6466,-140.6642,-5
512.0503,-139.9775,-5
511.4464,-139.2938,-5
510.8383,-138.6115,-5
510.2296,-137.9289,-5
509.6237,-137.2444,-5
509.0242,-136.5563,-5
508.4346,-135.863,-5
507.8582,-135.1628,-5
507.2987,-134.4542,-5
506.7596,-133.7354,-5
506.2442,-133.0049,-5
505.7562,-132.2609,-5
505.2989,-131.5019,-5
504.876,-130.7261,-5
504.4903,-129.9323,-5
504.1405,-129.1212,-5
503.823,-128.2945,-5
503.5345,-127.454,-5
503.2713,-126.6017,-5
503.0299,-125.7391,-5
502.8068,-124.8683,-5
502.5985,-123.9909,-5
502.4014,-123.1088,-5
502.2121,-122.2237,-5
502.027,-121.3375,-5
501.8426,-120.452,-5
501.6553,-119.5689,-5
501.4617,-118.6901,-5
501.2582,-117.8174,-5
501.0413,-116.9526,-5
500.8075,-116.0974,-5
500.5533,-115.2538,-5
500.2751,-114.4234,-5
499.9694,-113.6081,-5
499.6327,-112.8096,-5
499.2617,-112.0297,-5
498.8566,-111.2681,-5
498.4203,-110.5228,-5
497.9556,-109.792,-5
497.4656,-109.0739,-5
496.9532,-108.3664,-5
496.4212,-107.6678,-5
495.8727,-106.9761,-5
495.3105,-106.2895,-5
494.7376,-105.606,-5
494.1569,-104.9239,-5
493.5713,-104.2411,-5
492.9839,-103.5559,-5
492.3974,-102.8663,-5
491.8149,-102.1704,-5
491.2392,-101.4664,-5
490.6733,-100.7524,-5
490.1202,-100.0264,-5
489.5827,-99.2867,-5
489.0638,-98.5312,-5
488.5665,-97.7582,-5
488.0936,-96.9657,-5
487.6472,-96.1525,-5
487.2257,-95.3207,-5
486.826,-94.4734,-5
486.445,-93.6137,-5
486.0799,-92.7446,-5
485.7275,-91.8693,-5
485.3849,-90.9907,-5
485.0491,-90.1121,-5
484.7171,-89.2365,-5
484.3858,-88.367,-5
484.0523,-87.5066,-5
483.7136,-86.6586,-5
483.3666,-85.8258,-5
483.0084,-85.0115,-5
482.6359,-84.2188,-5
482.2462,-83.4506,-5
481.8362,-82.7102,-5
481.4029,-82.0005,-5
480.9434,-81.3247,-5
480.4547,-80.6859,-5
479.9336,-80.0872,-5
479.3779,-79.5309,-5
478.788,-79.0161,-5
478.1654,-78.5408,-5
477.5116,-78.1029,-5
476.8281,-77.7004,-5
476.1163,-77.3313,-5
475.3776,-76.9935,-5
474.6136,-76.685,-5
473.8257,-76.4038,-5
473.0154,-76.1479,-5
472.1841,-75.9152,-5
471.3333,-75.7037,-5
470.4645,-75.5113,-5
469.5791,-75.336,-5
468.6786,-75.1759,-5
467.7645,-75.0287,-5
466.8382,-74.8927,-5
465.9012,-74.7656,-5
464.955,-74.6455,-5
464.001,-74.5303,-5
463.0407,-74.4181,-5
462.0755,-74.3067,-5
461.107,-74.1941,-5
460.1365,-74.0784,-5
459.1657,-73.9574,-5
458.1958,-73.8292,-5
457.2284,-73.6917,-5
456.265,-73.5429,-5
455.307,-73.3807,-5
454.3558,-73.2032,-5
453.413,-73.0083,-5
452.4796,-72.7947,-5
451.5553,-72.5632,-5
450.6398,-72.3151,-5
449.7327,-72.0514,-5
448.8336,-71.7733,-5
447.942,-71.482,-5
447.0577,-71.1787,-5
446.1802,-70.8645,-5
445.3091,-70.5405,-5
444.444,-70.2079,-5
443.5845,-69.8679,-5
442.7302,-69.5217,-5
441.8808,-69.1703,-5
441.0359,-68.815,-5
440.1949,-68.4568,-5
439.3577,-68.0971,-5
438.5237,-67.7369,-5
437.6925,-67.3773,-5
436.8639,-67.0196,-5
436.0373,-66.6649,-5
435.2124,-66.3144,-5
434.3888,-65.9691,-5
433.5661,-65.6304,-5
432.744,-65.2992,-5
431.9219,-64.9769,-5
431.0995,-64.6645,-5
430.2765,-64.3632,-5
429.4524,-64.0742,-5
428.6268,-63.7986,-5
427.7994,-63.5375,-5
426.9698,-63.2923,-5
426.1375,-63.0639,-5
425.3021,-62.8535,-5
424.4636,-62.6617,-5
423.6219,-62.4881,-5
422.7771,-62.3322,-5
421.9294,-62.1938,-5
421.0789,-62.0723,-5
420.2255,-61.9674,-5
419.3695,-61.8786,-5
418.5109,-61.8056,-5
417.6499,-61.748,-5
416.7864,-61.7054,-5
415.9206,-61.6773,-5
415.0526,-61.6633,-5
414.1825,-61.6631,-5
413.3104,-61.6763,-5
412.4363,-61.7024,-5
411.5604,-61.741,-5
410.6827,-61.7918,-5
409.8034,-61.8543,-5
408.9226,-61.9281,-5
408.0402,-62.0129,-5
407.1565,-62.1081,-5
406.2716,-62.2135,-5
405.3854,-62.3287,-5
404.4981,-62.4531,-5
403.6099,-62.5865,-5
402.7207,-62.7283,-5
401.8307,-62.8783,-5
400.94,-63.0359,-5
400.0487,-63.2009,-5
399.1568,-63.3728,-5
398.2645,-63.5511,-5
397.3718,-63.7356,-5
396.4789,-63.9257,-5
395.5858,-64.1211,-5
394.6927,-64.3214,-5
393.7996,-64.5261,-5
392.9066,-64.735,-5
392.0138,-64.9475,-5
391.1213,-65.1632,-5
390.2292,-65.3819,-5
389.3376,-65.603,-5
388.4465,-65.8261,-5
387.5562,-66.0509,-5
386.6666,-66.277,-5
385.7779,-66.5039,-5
384.8901,-66.7312,-5
384.0034,-66.9586,-5
383.1178,-67.1856,-5
382.2335,-67.4118,-5
381.3505,-67.6369,-5
380.4689,-67.8604,-5
379.5888,-68.082,-5
378.7103,-68.3011,-5
377.8336,-68.5178,-5
376.9587,-68.7327,-5
376.0859,-68.9464,-5
375.2152,-69.1598,-5
374.3469,-69.3735,-5
373.4812,-69.5882,-5
372.6181,-69.8047,-5
371.7579,-70.0237,-5
370.9006,-70.2459,-5
370.0466,-70.472,-5
369.1959,-70.7027,-5
368.3486,-70.9388,-5
367.5051,-71.181,-5
366.6653,-71.43,-5
365.8295,-71.6864,-5
364.9978,-71.9512,-5
364.1705,-72.2248,-5
363.3476,-72.5082,-5
362.5293,-72.8019,-5
361.7159,-73.1068,-5
360.9073,-73.4234,-5
360.1039,-73.7527,-5
359.3057,-74.0952,-5
358.513,-74.4516,-5
357.7259,-74.8228,-5
356.9445,-75.2094,-5
356.1688,-75.6115,-5
355.3986,-76.0283,-5
354.6337,-76.4593,-5
353.8736,-76.9036,-5
353.1183,-77.3606,-5
352.3673,-77.8295,-5
351.6205,-78.3095,-5
350.8777,-78.8001,-5
350.1384,-79.3003,-5
349.4025,-79.8096,-5
348.6697,-80.3272,-5
347.9397,-80.8523,-5
347.2123,-81.3843,-5
346.4872,-81.9225,-5
345.7642,-82.466,-5
345.0429,-83.0142,-5
344.3231,-83.5663,-5
343.6046,-84.1217,-5
342.8871,-84.6796,-5
342.1704,-85.2392,-5
341.454,-85.8,-5
340.7379,-86.361,-5
340.0217,-86.9217,-5
339.3052,-87.4812,-5
338.5881,-88.0389,-5
337.8701,-88.5941,-5
337.151,-89.1459,-5
336.4307,-89.6941,-5
335.7091,-90.2387,-5
334.9862,-90.7798,-5
334.2622,-91.3173,-5
333.5369,-91.8515,-5
332.8105,-92.3823,-5
332.0829,-92.9099,-5
331.3542,-93.4342,-5
330.6243,-93.9555,-5
329.8933,-94.4737,-5
329.1613,-94.989,-5
328.4281,-95.5014,-5
327.6939,-96.0109,-5
326.9587,-96.5177,-5
326.2225,-97.0218,-5
325.4852,-97.5233,-5
324.747,-98.0223,-5
324.0079,-98.5188,-5
323.2677,-99.0129,-5
322.5267,-99.5047,-5
321.7848,-99.9943,-5
321.0419,-100.4817,-5
320.2982,-100.967,-5
319.5537,-101.4502,-5
318.8083,-101.9315,-5
318.0621,-102.411,-5
317.3151,-102.8886,-5
316.5673,-103.3645,-5
315.8188,-103.8387,-5
315.0695,-104.3113,-5
314.3195,-104.7824,-5
313.5688,-105.2521,-5
312.8175,-105.7204,-5
312.0654,-106.1874,-5
311.3127,-106.6531,-5
310.5594,-107.1177,-5
309.8054,-107.5812,-5
309.0509,-108.0437,-5
308.2958,-108.5053,-5
307.5401,-108.966,-5
306.7839,-109.4259,-5
306.0272,-109.8851,-5
305.2699,-110.3436,-5
304.5122,-110.8015,-5
303.754,-111.259,-5
302.9954,-111.716,-5
302.2364,-112.1726,-5
301.4769,-112.629,-5
300.717,-113.0852,-5
299.9568,-113.5412,-5
299.1962,-113.9971,-5
298.4353,-114.4531,-5
297.674,-114.9091,-5
296.9125,-115.3652,-5
296.1506,-115.8216,-5
295.3885,-116.2783,-5
294.6262,-116.7353,-5
293.8636,-117.1928,-5
293.1008,-117.6508,-5
292.3378,-118.1093,-5
291.5747,-118.5686,-5
